X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8387966.7119161,4855497.86497101,12518,11019180E,Bus,110,Eastbound,19180,Sproul Rd & Gleaves Rd - MBFS,39.928089,-75.350387,Fall 2023,9,2,5,2,8,1
-8388038.0677097,4855713.72694262,12519,11019181E,Bus,110,Eastbound,19181,Sproul Rd & Kennerly Rd,39.929576,-75.351028,Fall 2023,0,0,1,1,0,0
-8388083.93133991,4856662.44291408,12520,11019183E,Bus,110,Eastbound,19183,Sproul Rd & State Rd - MBNS,39.936111,-75.35144,Fall 2023,4,4,2,1,0,0
-8387720.47320247,4854718.65242785,12521,11019179E,Bus,110,Eastbound,19179,Sproul Rd & Thomson Av - FS,39.922721,-75.348175,Fall 2023,3,0,2,1,2,1
-8388171.42845967,4856306.89972117,12522,11019182E,Bus,110,Eastbound,19182,Sproul Rd & Woodland Av,39.933662,-75.352226,Fall 2023,1,1,0,1,1,1
-8380547.26785473,4860165.41955419,12523,11015094E,Bus,110,Eastbound,15094,State Rd & Arlington Av - FS,39.960235,-75.283737,Fall 2023,11,1,3,2,2,1
-8380356.13228904,4860215.81544004,12524,11015095E,Bus,110,Eastbound,15095,State Rd & Beverly Blvd,39.960582,-75.28202,Fall 2023,6,0,2,0,1,0
-8386740.30508603,4857349.17525899,12525,11013381E,Bus,110,Eastbound,13381,State Rd & Golf View Rd,39.940841,-75.33937,Fall 2023,0,0,0,0,0,0
-8379968.85178057,4860277.39462178,12526,11015102E,Bus,110,Eastbound,15102,State Rd & Highland Av,39.961006,-75.278541,Fall 2023,11,12,9,8,3,3
-8379738.64307361,4860312.25093164,12527,11015097E,Bus,110,Eastbound,15097,State Rd & Hilltop Rd,39.961246,-75.276473,Fall 2023,9,9,0,7,1,4
-8380923.52773361,4860051.26728299,12528,1102066E,Bus,110,Eastbound,2066,State Rd & Lansdowne Av - FS,39.959449,-75.287117,Fall 2023,132,14,39,5,12,11
-8387619.39510483,4857070.12099951,12529,11029810E,Bus,110,Eastbound,29810,State Rd & Meetinghouse Ln - FS,39.938919,-75.347267,Fall 2023,4,0,1,0,0,0
-8386367.49611136,4857455.02047015,12530,11018985E,Bus,110,Eastbound,18985,State Rd & Memorial Park Dr - MBFS,39.94157,-75.336021,Fall 2023,0,0,0,0,0,0
-8380162.54769455,4860247.91208854,12531,11015096E,Bus,110,Eastbound,15096,State Rd & Merion Av - FS,39.960803,-75.280281,Fall 2023,8,4,1,3,0,2
-8379498.30429299,4860349.86683661,12532,11015098E,Bus,110,Eastbound,15098,State Rd & Penarth Av,39.961505,-75.274314,Fall 2023,14,6,5,6,3,2
-8385449.44427079,4857879.28378799,12533,11015117E,Bus,110,Eastbound,15117,State Rd & Rolling Rd - FS,39.944492,-75.327774,Fall 2023,2,2,4,3,1,1
-8379246.94488277,4860491.1819149,12534,11015099E,Bus,110,Eastbound,15099,State Rd & Sellers Av,39.962478,-75.272056,Fall 2023,6,11,3,8,0,4
-8387192.15089916,4857214.58359444,12535,11015116E,Bus,110,Eastbound,15116,State Rd & Springfield Rd - FS,39.939914,-75.343429,Fall 2023,3,1,3,0,3,0
-8387880.10535226,4856968.19990989,12536,11014852E,Bus,110,Eastbound,14852,State Rd & Sproul Rd - FS,39.938217,-75.349609,Fall 2023,22,1,20,1,10,0
-8388062.66931716,4856978.65330686,12537,11029797E,Bus,110,Eastbound,29797,State Rd & Sproul Rd - FS,39.938289,-75.351249,Fall 2023,7,2,7,3,5,0
-8386065.93161081,4857545.33099319,12538,11015118E,Bus,110,Eastbound,15118,State Rd & Weymouth Rd,39.942192,-75.333312,Fall 2023,4,0,0,2,0,0
-8384432.76336138,4859787.09549383,12539,11020054E,Bus,110,Eastbound,20054,Township Line Rd & Alexander Av,39.95763,-75.318641,Fall 2023,2,0,0,0,0,0
-8385024.76041342,4858582.79934554,12540,11020049E,Bus,110,Eastbound,20049,Township Line Rd & Arrowhead Ln - FS,39.949337,-75.323959,Fall 2023,0,0,1,0,0,0
-8384261.22002606,4859888.46459634,12541,11020055E,Bus,110,Eastbound,20055,Township Line Rd & Belfield Av,39.958328,-75.3171,Fall 2023,4,0,3,1,2,0
-8384655.29102347,4859640.85278077,12542,11020053E,Bus,110,Eastbound,20053,Township Line Rd & Burmont Rd - FS,39.956623,-75.32064,Fall 2023,24,4,16,1,12,1
-8382794.47441537,4860729.95522926,12543,11020062E,Bus,110,Eastbound,20062,Township Line Rd & Cobbs St,39.964122,-75.303924,Fall 2023,11,8,2,1,1,1
-8384922.01252341,4859183.6948106,12544,1102065E,Bus,110,Eastbound,2065,Township Line Rd & Dermond Rd - FS,39.953475,-75.323036,Fall 2023,18,7,14,4,7,3
-8383946.18586712,4860064.04762471,12545,11020056E,Bus,110,Eastbound,20056,Township Line Rd & Drexel Av,39.959537,-75.31427,Fall 2023,19,2,5,4,3,0
-8383373.66972597,4860395.90657446,12546,11020059E,Bus,110,Eastbound,20059,Township Line Rd & Edmonds Av,39.961822,-75.309127,Fall 2023,2,0,2,2,2,0
-8383176.63422726,4860510.06280736,12547,11020060E,Bus,110,Eastbound,20060,Township Line Rd & Foss Av - FS,39.962608,-75.307357,Fall 2023,1,0,0,0,0,0
-8382554.13563475,4860872.43766118,12548,11020063E,Bus,110,Eastbound,20063,Township Line Rd & Harding Av,39.965103,-75.301765,Fall 2023,14,7,4,9,3,5
-8382161.7344297,4861100.03616421,12549,11020065E,Bus,110,Eastbound,20065,Township Line Rd & Hollywood Av,39.96667,-75.29824,Fall 2023,15,1,4,0,1,1
-8381929.07669395,4861239.76418577,12550,11013816E,Bus,110,Eastbound,13816,Township Line Rd & Lansdowne Av,39.967632,-75.29615,Fall 2023,0,6,2,0,0,1
-8383702.39618228,4860203.61583614,12551,11020057E,Bus,110,Eastbound,20057,Township Line Rd & Lindale Av - FS,39.960498,-75.31208,Fall 2023,1,1,1,0,0,1
-8384860.78680348,4859392.08536699,12552,11020052E,Bus,110,Eastbound,20052,Township Line Rd & Pontiac Rd,39.95491,-75.322486,Fall 2023,10,1,8,0,7,1
-8385159.79095575,4858160.10321848,12553,11020048E,Bus,110,Eastbound,20048,Township Line Rd & State Rd - FS,39.946426,-75.325172,Fall 2023,2,3,8,0,3,2
-8382357.10013604,4860986.4541277,12554,11020064E,Bus,110,Eastbound,20064,Township Line Rd & Wilson Dr - FS,39.965888,-75.299995,Fall 2023,12,1,11,2,7,0
-8378565.78091861,4860579.77718278,12555,11018830E,Bus,110,Eastbound,18830,West Chester Pk & College Av,39.963088,-75.265937,Fall 2023,7,11,3,15,5,19
-8378801.11032215,4860635.83951473,12556,11018829E,Bus,110,Eastbound,18829,West Chester Pk & Elm Av,39.963474,-75.268051,Fall 2023,10,14,4,6,1,3
-8378970.09330917,4860675.19952757,12557,11018828E,Bus,110,Eastbound,18828,West Chester Pk & State Rd - FS at Berbro Av,39.963745,-75.269569,Fall 2023,16,21,4,13,2,14
-8377869.36618421,4860446.30362999,12558,11015497W,Bus,110,Westbound,15497,69th St Transportation Center West Terminal,39.962169,-75.259681,Fall 2023,555,0,345,0,191,0
-8391910.8727944,4853795.08597942,12559,1104599W,Bus,110,Westbound,4599,Baltimore Pike & Edgmont St,39.916358,-75.385818,Fall 2023,1,1,1,1,1,2
-8390435.66690241,4853464.60850858,12560,11020071W,Bus,110,Westbound,20071,Baltimore Pike & Grandview Rd,39.914081,-75.372566,Fall 2023,0,1,0,0,0,0
-8392330.4359552,4853875.92908871,12561,11020074W,Bus,110,Westbound,20074,Baltimore Pike & Jackson St,39.916915,-75.389587,Fall 2023,2,3,1,3,2,1
-8392924.88203603,4853982.31788084,12562,1104614W,Bus,110,Westbound,4614,Baltimore Pike & Lemon St,39.917648,-75.394927,Fall 2023,1,0,0,0,1,0
-8391572.79550086,4853738.62681906,12563,1104666W,Bus,110,Westbound,4666,Baltimore Pike & Manchester Av,39.915969,-75.382781,Fall 2023,3,9,2,6,2,4
-8392501.08873458,4853906.98927321,12564,1104628W,Bus,110,Westbound,4628,Baltimore Pike & Olive St,39.917129,-75.39112,Fall 2023,1,2,2,2,0,0
-8392761.91030151,4853951.83802864,12565,1104630W,Bus,110,Westbound,4630,Baltimore Pike & Orange St - FS,39.917438,-75.393463,Fall 2023,5,7,3,3,2,5
-8391718.95799227,4853763.01017031,12566,1104638W,Bus,110,Westbound,4638,Baltimore Pike & Radnor St,39.916137,-75.384094,Fall 2023,0,3,0,3,1,1
-8390952.85725663,4853565.33258158,12567,11020072W,Bus,110,Westbound,20072,Baltimore Pike & Sloan Ln - FS,39.914775,-75.377212,Fall 2023,0,1,0,0,0,1
-8393200.06381727,4854034.27898721,12568,11020075W,Bus,110,Westbound,20075,Baltimore Pike & State St,39.918006,-75.397399,Fall 2023,1,2,0,0,0,0
-8389788.45538293,4853366.64299014,12569,1104663W,Bus,110,Westbound,4663,Baltimore Pike & Turner Rd - FS,39.913406,-75.366752,Fall 2023,0,0,0,0,0,0
-8388413.43703265,4853370.99699268,12570,1104667W,Bus,110,Westbound,4667,Baltimore Pike & Wallingford Rd,39.913436,-75.3544,Fall 2023,1,2,0,1,0,1
-8397265.67426003,4853446.90207673,12571,11025290W,Bus,110,Westbound,25290,Baltimore Pk & Granite Run Dr - FS,39.913959,-75.433921,Fall 2023,0,10,0,9,0,8
-8396829.96977306,4853521.64665513,12572,11032520W,Bus,110,Westbound,32520,Baltimore Pk & Granite Run Rd,39.914474,-75.430007,Fall 2023,1,26,0,18,1,12
-8396511.4847099,4853582.60381476,12573,11029800W,Bus,110,Westbound,29800,Baltimore Pk & Middletown Rd - MBFS,39.914894,-75.427146,Fall 2023,0,3,0,2,0,2
-8392130.8401082,4853835.58002199,12574,11020073W,Bus,110,Westbound,20073,Baltimore Pk & Monroe St,39.916637,-75.387794,Fall 2023,5,9,2,5,2,7
-8395204.4825685,4853828.9035735,12575,11030492W,Bus,110,Westbound,30492,Baltimore Pk & School Lane,39.916591,-75.415405,Fall 2023,0,0,0,6,0,2
-8387593.01238551,4858371.08601739,12576,11031003W,Bus,110,Westbound,31003,Cardinal O'Hara High School,39.947879,-75.34703,Fall 2023,0,17,0,0,0,0
-8381303.90643365,4860595.89870178,12577,11019803W,Bus,110,Westbound,19803,Lansdowne Av & Bond Av,39.963199,-75.290534,Fall 2023,5,17,3,4,3,1
-8381070.35814197,4860266.21158163,12578,11019801W,Bus,110,Westbound,19801,Lansdowne Av & Cedar Ln,39.960929,-75.288436,Fall 2023,8,10,4,7,2,3
-8381632.63288996,4860965.53890713,12579,11019804W,Bus,110,Westbound,19804,Lansdowne Av & Harwood Av - FS,39.965744,-75.293487,Fall 2023,6,17,3,7,3,5
-8381176.55693618,4860436.2822931,12580,11019802W,Bus,110,Westbound,19802,Lansdowne Av & Saint Anthony Ln,39.9621,-75.28939,Fall 2023,0,0,0,1,1,0
-8388546.79778263,4857069.5402496,12581,1102052W,Bus,110,Westbound,2052,Marple Crossroads Shopping Ctr - 1,39.938915,-75.355598,Fall 2023,26,105,24,115,16,61
-8388712.44118492,4856924.93457828,12582,11029798W,Bus,110,Westbound,29798,Marple Crossroads Shopping Ctr - 2,39.937919,-75.357086,Fall 2023,0,12,0,14,0,3
-8398053.81625484,4854042.69729259,12583,11010610W,Bus,110,Westbound,10610,Middletown Rd & Bonsall Dr,39.918064,-75.441001,Fall 2023,0,1,0,1,0,1
-8398278.12502879,4854589.17668012,12584,11029803W,Bus,110,Westbound,29803,Middletown Rd & Delco Juvenile Det,39.921829,-75.443016,Fall 2023,0,0,0,1,0,0
-8398252.6328654,4854297.28182669,12585,11029918W,Bus,110,Westbound,29918,Middletown Rd & Old Forge Rd - FS,39.919818,-75.442787,Fall 2023,0,5,0,2,0,5
-8398305.28698454,4854789.63256141,12586,11015065W,Bus,110,Westbound,15065,Middletown Rd & Yearsley Mill Rd - MBNS,39.92321,-75.44326,Fall 2023,2,0,3,0,0,1
-8395206.15236086,4853594.21474469,12587,1102054W,Bus,110,Westbound,2054,Old Baltimore Pk & School Ln,39.914974,-75.41542,Fall 2023,1,24,0,0,0,0
-8398747.78196045,4855540.97892416,12588,11029921W,Bus,110,Westbound,29921,Penn State University,39.928386,-75.447235,Fall 2023,4,13,6,8,0,4
-8397907.76508292,4853294.65709122,12589,11031525W,Bus,110,Westbound,31525,Pennell Rd & Baltimore Pk - FS,39.91291,-75.439689,Fall 2023,0,3,2,4,0,3
-8385064.61279112,4859278.52286312,12590,11020051W,Bus,110,Westbound,20051,Pontiac Rd & Dermond Rd,39.954128,-75.324317,Fall 2023,0,4,0,0,0,0
-8388006.6756133,4853466.78553107,12591,11030416W,Bus,110,Westbound,30416,Springfield Mall - west,39.914096,-75.350746,Fall 2023,34,69,23,68,15,33
-8388196.92062306,4856360.61510841,12592,11019205W,Bus,110,Westbound,19205,Sproul Rd & Beatty Rd,39.934032,-75.352455,Fall 2023,3,0,1,2,0,2
-8387957.36107887,4855424.12167329,12593,11019207W,Bus,110,Westbound,19207,Sproul Rd & Gleaves Rd,39.927581,-75.350303,Fall 2023,2,12,2,10,1,9
-8388060.10896888,4855695.43583381,12594,11019206W,Bus,110,Westbound,19206,Sproul Rd & Kennerly Rd - FS,39.92945,-75.351226,Fall 2023,0,0,1,0,0,0
-8388100.963222,4856727.77481503,12595,11019204W,Bus,110,Westbound,19204,Sproul Rd & State Rd - MBFS,39.936561,-75.351593,Fall 2023,6,6,1,3,0,1
-8387743.40501757,4854702.10498491,12596,11019208W,Bus,110,Westbound,19208,Sproul Rd & Thomson Av,39.922607,-75.348381,Fall 2023,2,3,4,1,0,0
-8380582.89009178,4860177.61911117,12597,11013353W,Bus,110,Westbound,13353,State Rd & Arlington Av - FS,39.960319,-75.284057,Fall 2023,3,3,2,5,0,0
-8380338.32117051,4860244.71694241,12598,11013357W,Bus,110,Westbound,13357,State Rd & Beverly Blvd,39.960781,-75.28186,Fall 2023,0,9,3,3,2,1
-8386708.0224337,4857398.54051207,12599,11013407W,Bus,110,Westbound,13407,State Rd & Golfview Rd,39.941181,-75.33908,Fall 2023,1,0,0,0,0,0
-8379716.60181443,4860339.4098912,12600,11013387W,Bus,110,Westbound,13387,State Rd & Hilltop Rd,39.961433,-75.276275,Fall 2023,9,11,5,8,2,3
-8380911.61654809,4860083.50863121,12601,1102050W,Bus,110,Westbound,2050,State Rd & Lansdowne Av - MBNS,39.959671,-75.28701,Fall 2023,29,118,10,35,7,18
-8387629.52517849,4857103.80455245,12602,11013401W,Bus,110,Westbound,13401,State Rd & Meetinghouse Ln,39.939151,-75.347358,Fall 2023,0,4,0,4,0,1
-8380165.88727927,4860270.13290596,12603,11013404W,Bus,110,Westbound,13404,State Rd & Merion Av,39.960956,-75.280311,Fall 2023,2,4,2,1,2,1
-8386347.90388099,4857504.82183068,12604,11013424W,Bus,110,Westbound,13424,State Rd & N State Rd - MBFS,39.941913,-75.335845,Fall 2023,0,0,0,0,0,1
-8379919.64856564,4860308.32959067,12605,11013414W,Bus,110,Westbound,13414,State Rd & Park Av,39.961219,-75.278099,Fall 2023,7,14,4,14,5,4
-8379498.30429299,4860372.66882521,12606,11015060W,Bus,110,Westbound,15060,State Rd & Penarth Av - FS,39.961662,-75.274314,Fall 2023,7,12,1,6,2,4
-8385448.55371486,4857939.10608294,12607,11013425W,Bus,110,Westbound,13425,State Rd & Rolling Rd,39.944904,-75.327766,Fall 2023,1,3,0,2,1,2
-8379267.31634959,4860502.80092139,12608,11013428W,Bus,110,Westbound,13428,State Rd & Sellers Av,39.962558,-75.272239,Fall 2023,8,5,11,2,1,1
-8387371.37527934,4857199.6290776,12609,11013430W,Bus,110,Westbound,13430,State Rd & Springfield Rd - FS,39.939811,-75.345039,Fall 2023,1,8,0,4,1,3
-8387849.49249229,4857050.08514719,12610,11014849W,Bus,110,Westbound,14849,State Rd & Sproul Rd,39.938781,-75.349334,Fall 2023,1,10,0,10,0,7
-8388062.66931716,4856978.65330686,12611,11029797W,Bus,110,Westbound,29797,State Rd & Sproul Rd - FS,39.938289,-75.351249,Fall 2023,2,13,2,14,1,15
-8379090.6523177,4860669.09944156,12612,11018975W,Bus,110,Westbound,18975,State Rd & West Chester Pike - FS,39.963703,-75.270652,Fall 2023,18,14,13,9,12,8
-8386090.64453776,4857579.59693703,12613,11013441W,Bus,110,Westbound,13441,State Rd & Weymouth Rd - FS,39.942428,-75.333534,Fall 2023,0,2,1,2,0,0
-8384468.49691792,4859796.53526628,12614,11013788W,Bus,110,Westbound,13788,Township Line Rd & Alexander Av - FS,39.957695,-75.318962,Fall 2023,0,11,1,2,0,1
-8384273.91044802,4859902.26133069,12615,11020067W,Bus,110,Westbound,20067,Township Line Rd & Belfield Av,39.958423,-75.317214,Fall 2023,0,1,0,1,0,1
-8384683.34353515,4859661.91043693,12616,11013794W,Bus,110,Westbound,13794,Township Line Rd & Burmont Rd,39.956768,-75.320892,Fall 2023,7,25,2,14,1,4
-8384947.50468681,4859175.99823963,12617,1102051W,Bus,110,Westbound,2051,Township Line Rd & Dermond Rd,39.953422,-75.323265,Fall 2023,8,11,4,6,2,8
-8383966.55733393,4860075.66613146,12618,11013803W,Bus,110,Westbound,13803,Township Line Rd & Drexel Av - FS,39.959617,-75.314453,Fall 2023,2,18,4,10,1,3
-8383361.75854046,4860429.74664405,12619,11013804W,Bus,110,Westbound,13804,Township Line Rd & Edmonds Av,39.962055,-75.30902,Fall 2023,0,8,0,0,0,0
-8383191.996317,4860529.9604021,12620,11013808W,Bus,110,Westbound,13808,Township Line Rd & Foss Av,39.962745,-75.307495,Fall 2023,0,0,0,1,0,1
-8382770.65204434,4860769.31561515,12621,11020066W,Bus,110,Westbound,20066,Township Line Rd & Greenview Ln,39.964393,-75.30371,Fall 2023,4,14,3,8,2,3
-8382022.47374672,4861208.10007511,12622,11013799W,Bus,110,Westbound,13799,Township Line Rd & Lansdowne Av - FS,39.967414,-75.296989,Fall 2023,8,8,6,7,2,2
-8383726.99778975,4860217.55824182,12623,11013819W,Bus,110,Westbound,13819,Township Line Rd & Lexington Av - FS,39.960594,-75.312301,Fall 2023,0,7,0,0,0,2
-8382271.27280864,4861059.65774664,12624,11013834W,Bus,110,Westbound,13834,Township Line Rd & Myrtlwood Av,39.966392,-75.299224,Fall 2023,3,19,0,7,2,4
-8385057.82230218,4858537.34884739,12625,11020069W,Bus,110,Westbound,20069,Township Line Rd & Pilgrim Ln,39.949024,-75.324256,Fall 2023,1,1,0,1,0,0
-8384892.29021937,4859373.20659989,12626,11020068W,Bus,110,Westbound,20068,Township Line Rd & Pontiac Rd - FS,39.95478,-75.322769,Fall 2023,3,27,5,24,1,13
-8382450.49718882,4860954.93606909,12627,11013810W,Bus,110,Westbound,13810,Township Line Rd & Roosevelt Dr,39.965671,-75.300834,Fall 2023,11,28,7,18,3,14
-8385208.99417068,4858154.00467703,12628,11013828W,Bus,110,Westbound,13828,Township Line Rd & State Rd,39.946384,-75.325614,Fall 2023,2,8,0,8,1,3
-8378259.20704096,4860511.66042298,12629,11018639W,Bus,110,Westbound,18639,West Chester Pk & Brief Av,39.962619,-75.263183,Fall 2023,8,0,8,0,3,0
-8378541.17931114,4860609.696419,12630,11018640W,Bus,110,Westbound,18640,West Chester Pk & College Av,39.963294,-75.265716,Fall 2023,5,4,7,1,2,0
-8378773.05781047,4860665.75891986,12631,11018641W,Bus,110,Westbound,18641,West Chester Pk & Golf Rd,39.96368,-75.267799,Fall 2023,10,15,14,5,8,2
-8377713.96417506,4860433.08708636,12632,1111148E,Bus,111,Eastbound,1148,69th St Transportation Center South Terminal,39.962078,-75.258285,Fall 2023,4,5,0,3,0,3
-8377869.36618421,4860446.30362999,12633,11115497E,Bus,111,Eastbound,15497,69th St Transportation Center West Terminal,39.962169,-75.259681,Fall 2023,0,363,2,155,2,140
-8405248.28362532,4850120.53912667,12634,11115134E,Bus,111,Eastbound,15134,Baltimore Pk & Cheyney Rd - FS,39.891036,-75.50563,Fall 2023,5,0,6,0,4,0
-8407668.81463313,4849325.93478574,12635,11129916E,Bus,111,Eastbound,29916,Baltimore Pk & Conchester Hwy - FS,39.885559,-75.527374,Fall 2023,7,0,1,0,3,0
-8398994.02067408,4852610.96217123,12636,11115143E,Bus,111,Eastbound,15143,Baltimore Pk & Granite Farms,39.908199,-75.449447,Fall 2023,3,1,4,0,3,1
-8396821.50949176,4853491.16821549,12637,11132521E,Bus,111,Eastbound,32521,Baltimore Pk & Granite Run - FS,39.914264,-75.429931,Fall 2023,30,0,23,4,18,1
-8397305.63795722,4853404.23260825,12638,11125284E,Bus,111,Eastbound,25284,Baltimore Pk & Granite Run Rd,39.913665,-75.43428,Fall 2023,42,3,15,1,14,1
-8403051.17083553,4850971.35989225,12639,11132286E,Bus,111,Eastbound,32286,Baltimore Pk & Lydia Hollow Rd - FS,39.8969,-75.485893,Fall 2023,3,0,2,0,0,0
-8396406.17647161,4853577.52403718,12640,11118984E,Bus,111,Eastbound,18984,Baltimore Pk & New Middletown Rd - MBNS,39.914859,-75.4262,Fall 2023,3,0,1,0,2,0
-8397781.19482189,4853239.21669376,12641,11132522E,Bus,111,Eastbound,32522,Baltimore Pk & Pennell Rd - FS,39.912528,-75.438552,Fall 2023,15,1,9,3,2,1
-8403452.03232188,4850995.73645752,12642,11115136E,Bus,111,Eastbound,15136,Baltimore Pk & Powell dr - MBNS,39.897068,-75.489494,Fall 2023,1,0,0,0,1,0
-8401179.33359784,4851255.75687204,12643,11115138E,Bus,111,Eastbound,15138,Baltimore Pk & Red Roof Dr - FS,39.89886,-75.469078,Fall 2023,0,0,0,0,0,0
-8404307.29996965,4850715.5546593,12644,11115135E,Bus,111,Eastbound,15135,Baltimore Pk & School House Ln,39.895137,-75.497177,Fall 2023,0,0,0,0,0,0
-8405940.46821907,4849815.71808812,12645,11115133E,Bus,111,Eastbound,15133,Baltimore Pk & Scott Rd - FS,39.888935,-75.511848,Fall 2023,0,0,0,0,0,0
-8409122.75850238,4848854.30902661,12646,11130993E,Bus,111,Eastbound,30993,Baltimore Pk & State Farm Dr - FS,39.882308,-75.540435,Fall 2023,2,0,5,0,3,0
-8406874.66138581,4849584.31568448,12647,11115132E,Bus,111,Eastbound,15132,Baltimore Pk & Thornton Rd,39.88734,-75.52024,Fall 2023,0,0,0,0,0,0
-8399484.04907255,4852236.69866453,12648,11130675E,Bus,111,Eastbound,30675,Baltimore Pk & Valley Rd - FS,39.90562,-75.453849,Fall 2023,0,0,0,0,0,0
-8408597.88710329,4849284.87880951,12649,11115123E,Bus,111,Eastbound,15123,Brinton Lake Rd & Baltimore Pk - MBFS,39.885276,-75.53572,Fall 2023,0,0,1,0,2,0
-8409762.28897699,4848331.49934535,12650,1112505E,Bus,111,Eastbound,2505,Christy Dr & Wilmington Pk - FS,39.878704,-75.54618,Fall 2023,14,0,8,0,4,0
-8410058.73278097,4848471.48315071,12651,11115139E,Bus,111,Eastbound,15139,Dickinson Dr & Baltimore Pk,39.879669,-75.548843,Fall 2023,0,0,1,0,0,0
-8407886.22159865,4848644.68863751,12652,11129820E,Bus,111,Eastbound,29820,Evergreen & Maris Grove Dr - FS,39.880863,-75.529327,Fall 2023,18,0,12,0,9,0
-8408032.27277057,4848900.87581651,12653,11129977E,Bus,111,Eastbound,29977,Evergreen Dr & Baltimore Pk - MBFS,39.882629,-75.530639,Fall 2023,6,0,5,0,7,0
-8408152.05254266,4849341.31268619,12654,11115125E,Bus,111,Eastbound,15125,Evergreen Dr & Baltimore Pk - MBNS,39.885665,-75.531715,Fall 2023,6,0,1,0,3,0
-8398468.37003856,4853994.50984789,12655,11115069E,Bus,111,Eastbound,15069,Fair Acres - onsite,39.917732,-75.444725,Fall 2023,7,2,5,2,6,0
-8398053.81625484,4854042.69729259,12656,11110610E,Bus,111,Eastbound,10610,Middletown Rd & Bonsall Dr,39.918064,-75.441001,Fall 2023,0,0,0,0,0,2
-8398053.81625484,4854021.65154252,12657,11115152E,Bus,111,Eastbound,15152,Middletown Rd & Bonsall Dr - FS,39.917919,-75.441001,Fall 2023,3,0,3,1,1,0
-8398278.12502879,4854589.17668012,12658,11129803E,Bus,111,Eastbound,29803,Middletown Rd & Delco Juvenile Det,39.921829,-75.443016,Fall 2023,0,0,0,0,0,0
-8398304.39642862,4854639.54428736,12659,11115067E,Bus,111,Eastbound,15067,Middletown Rd & Juv Det Center,39.922176,-75.443252,Fall 2023,0,0,0,0,0,0
-8398266.99307971,4854267.96218094,12660,11115068E,Bus,111,Eastbound,15068,Middletown Rd & Old Forge Rd,39.919616,-75.442916,Fall 2023,4,0,0,0,0,0
-8398252.6328654,4854297.28182669,12661,11129918E,Bus,111,Eastbound,29918,Middletown Rd & Old Forge Rd - FS,39.919818,-75.442787,Fall 2023,0,0,0,0,0,0
-8398323.09810307,4854782.37485577,12662,11129919E,Bus,111,Eastbound,29919,Middletown Rd & Yearsley Mill Rd - MBFS,39.92316,-75.44342,Fall 2023,0,0,0,0,0,0
-8398305.28698454,4854789.63256141,12663,11115065E,Bus,111,Eastbound,15065,Middletown Rd & Yearsley Mill Rd - MBNS,39.92321,-75.44326,Fall 2023,0,0,0,0,0,0
