X,Y,FID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WK_Ons,WK_Offs,Sat_Ons,Sat_Offs,Sun_Ons,Sun_Offs
-8404406.59695543,4872918.79896204,17567,Bus,206,Eastbound,29305,Cedar Hollow Rd & Industrial Blvd,40.047992,-75.498069,Fall 2025,0,0,0,0,0,0
-8405806.32823267,4874062.15327124,17568,Bus,206,Eastbound,29322,Cedar Hollow Rd & Swedesford Rd - MBFS,40.055854,-75.510643,Fall 2025,1,0,0,0,0,0
-8409420.87209873,4875149.05840336,17569,Bus,206,Eastbound,29788,Great Valley Pkwy & 45 67 Bldg,40.063327,-75.543113,Fall 2025,1,0,0,0,0,0
-8408751.61932008,4875172.47624488,17570,Bus,206,Eastbound,30412,Great Valley Pkwy & Morehall Rd - MBFS,40.063488,-75.537101,Fall 2025,0,0,0,0,0,0
-8404571.34980181,4872370.72789275,17571,Bus,206,Eastbound,30625,Industrial Blvd & Paoli Hospital,40.044223,-75.499549,Fall 2025,2,6,0,0,0,0
-8407869.18971656,4874233.62416224,17572,Bus,206,Eastbound,30627,Morehall Rd & Valley Stream Pkwy - FS,40.057033,-75.529174,Fall 2025,1,0,0,0,0,0
-8407278.97377637,4874030.01189918,17573,Bus,206,Eastbound,31860,Liberty Blvd & Swedesford Rd - MBNS,40.055633,-75.523872,Fall 2025,1,0,0,0,0,0
-8406374.50291368,4874588.64669213,17574,Bus,206,Eastbound,32085,Chesterfield Pkwy & 600,40.059474,-75.515747,Fall 2025,0,0,0,0,0,0
-8406450.08884792,4874356.81161236,17575,Bus,206,Eastbound,32086,Chesterfield Pkwy & Swedesford Rd - MBFS,40.05788,-75.516426,Fall 2025,1,0,0,0,0,0
-8406231.79132648,4874674.74993476,17576,Bus,206,Eastbound,32087,Chesterfield Pkwy & 300,40.060066,-75.514465,Fall 2025,0,0,0,0,0,0
-8408770.32099453,4876548.55342091,17577,Bus,206,Eastbound,32515,General Warren Blvd & Morehall Rd,40.072948,-75.537269,Fall 2025,0,0,0,0,0,0
-8408676.03338583,4875595.1705262,17578,Bus,206,Eastbound,32516,Morehall Rd & Flat Rd,40.066394,-75.536422,Fall 2025,0,0,0,0,0,0
-8405073.28938579,4872720.73953651,17579,Bus,206,Eastbound,32517,Industrial Blvd & West Industrial Blvd,40.04663,-75.504058,Fall 2025,1,0,0,0,0,0
-8406884.90277896,4873930.09798288,17580,Bus,206,Westbound,1872,Swedesford Rd & Liberty Blvd - MBNS,40.054946,-75.520332,Fall 2025,0,0,0,0,0,0
-8402846.45429196,4872101.1386494,17581,Bus,206,Westbound,1874,Paoli Regional Rail Station,40.042369,-75.484054,Fall 2025,44,0,0,0,0,0
-8409014.8899158,4876797.75147008,17582,Bus,206,Westbound,15301,General Warren Blvd & Otis - FS,40.074661,-75.539466,Fall 2025,0,4,0,0,0,0
-8403286.38891958,4872021.31023172,17583,Bus,206,Westbound,19379,Lancaster Av & Plank Av,40.04182,-75.488006,Fall 2025,2,0,0,0,0,0
-8403812.93011103,4871996.30036789,17584,Bus,206,Westbound,19380,Lancaster Av & Cedar Hollow Rd,40.041648,-75.492736,Fall 2025,0,0,0,0,0,0
-8409157.601503,4875235.16651535,17585,Bus,206,Westbound,29269,Great Valley Pkwy & 27 43 Bldg,40.063919,-75.540748,Fall 2025,0,1,0,0,0,0
-8409682.47290209,4875063.09649059,17586,Bus,206,Westbound,29271,Great Valley Pkwy & 77 123 Bldg,40.062736,-75.545463,Fall 2025,0,0,0,0,0,0
-8409600.0964789,4874716.92916107,17587,Bus,206,Westbound,29272,Great Valley Pkwy & 155 Bldg,40.060356,-75.544723,Fall 2025,0,0,0,0,0,0
-8409769.97002185,4874913.8648901,17588,Bus,206,Westbound,29273,Great Valley Pkwy & 125 Bldg,40.06171,-75.546249,Fall 2025,0,3,0,0,0,0
-8409473.52621787,4874754.59972529,17589,Bus,206,Westbound,29274,Great Valley Pkwy & 201 Bldg,40.060615,-75.543586,Fall 2025,0,3,0,0,0,0
-8409214.48576279,4874835.61374042,17590,Bus,206,Westbound,29275,Great Valley Pkwy & 257 275 Bldg,40.061172,-75.541259,Fall 2025,0,8,0,0,0,0
-8408930.84370025,4874963.17215863,17591,Bus,206,Westbound,29276,Great Valley Pkwy & Technology Dr,40.062049,-75.538711,Fall 2025,0,2,0,0,0,0
-8407283.20391702,4874065.4983069,17592,Bus,206,Westbound,29281,Liberty Blvd & Swedesford Rd - MBFS,40.055877,-75.52391,Fall 2025,0,0,0,0,0,0
-8407580.42695744,4873953.94924838,17593,Bus,206,Westbound,29282,Liberty Blvd & Morehall Rd - MBNS,40.05511,-75.52658,Fall 2025,0,8,0,0,0,0
-8404411.71765201,4872969.25966848,17594,Bus,206,Westbound,29300,Cedar Hollow Rd & Jacqueline Dr,40.048339,-75.498115,Fall 2025,0,0,0,0,0,0
-8404521.25603095,4873419.78191356,17595,Bus,206,Westbound,29301,Cedar Hollow Rd & Vanguard Blvd,40.051437,-75.499099,Fall 2025,0,0,0,0,0,0
-8404434.64946711,4872046.32015864,17596,Bus,206,Westbound,29765,Lancaster Av & Central Av,40.041992,-75.498321,Fall 2025,0,0,0,0,0,0
-8409420.87209873,4875149.05840336,17597,Bus,206,Westbound,29788,Great Valley Pkwy & 45 67 Bldg,40.063327,-75.543113,Fall 2025,0,1,0,0,0,0
-8408751.61932008,4875172.47624488,17598,Bus,206,Westbound,30412,Great Valley Pkwy & Morehall Rd - MBFS,40.063488,-75.537101,Fall 2025,0,2,0,0,0,0
-8407759.65133762,4873902.46549096,17599,Bus,206,Westbound,30617,Morehall Rd & Liberty Blvd - FS,40.054756,-75.52819,Fall 2025,0,0,0,0,0,0
-8407848.81824974,4874274.63799568,17600,Bus,206,Westbound,30618,Morehall Rd & Valley Stream Pkwy - FS,40.057315,-75.528991,Fall 2025,0,2,0,0,0,0
-8408571.61570346,4875334.94813506,17601,Bus,206,Westbound,30619,Morehall Rd & Great Valley - FS,40.064605,-75.535484,Fall 2025,0,0,0,0,0,0
-8404547.63875027,4872375.81729633,17602,Bus,206,Westbound,30623,Industrial Blvd & Paoli Hospital,40.044258,-75.499336,Fall 2025,1,3,0,0,0,0
-8405800.31698016,4874088.76815142,17603,Bus,206,Westbound,32084,Cedar Hollow Rd & Swedesford Rd - MBNS,40.056037,-75.510589,Fall 2025,0,5,0,0,0,0
-8406473.79989946,4874356.81161236,17604,Bus,206,Westbound,32466,Chesterfield Pkwy & Swedesford Rd - MBNS,40.05788,-75.516639,Fall 2025,0,0,0,0,0,0
-8406223.33104518,4874703.5481457,17605,Bus,206,Westbound,32467,Chesterfield Pkwy & 300,40.060264,-75.514389,Fall 2025,0,2,0,0,0,0
-8406382.96319498,4874608.71798926,17606,Bus,206,Westbound,32468,Chesterfield Pkwy & 600,40.059612,-75.515823,Fall 2025,0,0,0,0,0,0
-8406571.53841238,4874076.11516669,17607,Bus,206,Westbound,32469,Swedesford Rd & Valley Stream Pkwy,40.05595,-75.517517,Fall 2025,0,1,0,0,0,0
-8405058.92917148,4872709.10621312,17608,Bus,206,Westbound,32518,Industrial Blvd & West Industrial Blvd,40.04655,-75.503929,Fall 2025,0,0,0,0,0,0
-8408656.55247494,4875631.82621369,17609,Bus,206,Westbound,32519,Morehall Rd & Atwater Dr - FS,40.066646,-75.536247,Fall 2025,1,3,0,0,0,0
-8362598.11315922,4886637.42930943,17610,Bus,310,Loop,809,Willow Grove Park Mall,40.142265,-75.122497,Fall 2025,149,76,51,42,0,0
-8365148.55401279,4890327.71995656,17611,Bus,310,Loop,1078,Dresher Rd & Business Ctr Dr - MBFS,40.167602,-75.145408,Fall 2025,2,5,2,0,0,0
-8364510.69333054,4891198.60623004,17612,Bus,310,Loop,1079,Dresher Rd & Gibraltar Rd - MBNS,40.17358,-75.139678,Fall 2025,0,2,0,0,0,0
-8363410.07752507,4887589.54601882,17613,Bus,310,Loop,1085,Moreland Rd & Fitzwatertown Rd,40.148803,-75.129791,Fall 2025,1,1,3,0,0,0
-8363368.44403551,4887600.17738958,17614,Bus,310,Loop,2321,Moreland Rd & Fitzwatertown Rd,40.148876,-75.129417,Fall 2025,14,0,3,2,0,0
-8363906.89641248,4888013.49898939,17615,Bus,310,Loop,16404,Moreland Rd & Kimball Av,40.151714,-75.134254,Fall 2025,1,6,3,2,0,0
-8364526.83465671,4888500.68140175,17616,Bus,310,Loop,16405,Welsh Rd & Computer Av - FS,40.155059,-75.139823,Fall 2025,3,20,2,9,0,0
-8365223.3607106,4889039.74138727,17617,Bus,310,Loop,16406,Welsh Rd & Dryden Rd - MBNS,40.15876,-75.14608,Fall 2025,8,38,6,10,0,0
-8365466.25983951,4889894.34494884,17618,Bus,310,Loop,16408,Dresher Rd & Welsh Rd - MBFS,40.164627,-75.148262,Fall 2025,2,4,1,1,0,0
-8365058.49654473,4890469.46319868,17619,Bus,310,Loop,16412,Dresher Rd & Walnut Grove Dr,40.168575,-75.144599,Fall 2025,0,1,0,1,0,0
-8364913.33592874,4890660.01127262,17620,Bus,310,Loop,16413,Dresher Rd & Witmer Rd,40.169883,-75.143295,Fall 2025,0,0,1,1,0,0
-8364655.96526603,4890998.43253881,17621,Bus,310,Loop,16417,Dresher Rd & Witmer Rd - MBFS,40.172206,-75.140983,Fall 2025,2,4,2,1,0,0
-8365374.5325791,4889374.17434703,17622,Bus,310,Loop,16419,Electronic Dr & Welsh Rd - MBNS,40.161056,-75.147438,Fall 2025,9,1,2,1,0,0
-8363970.57116121,4891048.54842472,17623,Bus,310,Loop,16420,Prudential Rd & Gibralter Rd - FS,40.17255,-75.134826,Fall 2025,2,2,0,0,0,0
-8364154.91623797,4890795.64061736,17624,Bus,310,Loop,16421,Prudential Rd & Lakeside Dr,40.170814,-75.136482,Fall 2025,2,0,0,0,0,0
-8364154.02568204,4889720.41759752,17625,Bus,310,Loop,16425,Blair Mill Rd & Witmer Rd - 1 MBFS,40.163433,-75.136474,Fall 2025,6,2,3,0,0,0
-8364586.27926479,4889178.55299814,17626,Bus,310,Loop,16426,Blair Mill Rd & Welsh Rd - MBNS,40.159713,-75.140357,Fall 2025,35,10,26,7,0,0
-8365141.76352385,4889671.47376878,17627,Bus,310,Loop,19544,Electronic Dr & UPS,40.163097,-75.145347,Fall 2025,34,66,4,1,0,0
-8364791.88636428,4888711.29145211,17628,Bus,310,Loop,21263,Welsh Rd & Blair Mill Rd - MBNS 2,40.156505,-75.142204,Fall 2025,4,20,0,14,0,0
-8362614.25448539,4886977.31484597,17629,Bus,310,Loop,27679,Moreland Rd & Coolidge Av - MBFS,40.144599,-75.122642,Fall 2025,0,10,0,5,0,0
-8362422.33968326,4886861.25150538,17630,Bus,310,Loop,27684,Moreland Rd & Center Av - MBFS,40.143802,-75.120918,Fall 2025,38,0,9,0,0,0
-8365313.30685916,4889424.71898805,17631,Bus,310,Loop,29048,Electronic Dr & Welsh Rd - MBFS,40.161403,-75.146888,Fall 2025,22,10,5,1,0,0
-8364230.50217221,4891279.75494349,17632,Bus,310,Loop,29049,Gibraltar Rd & Dresher Rd - MBFS,40.174137,-75.137161,Fall 2025,0,1,2,1,0,0
-8364289.9467803,4889548.67826473,17633,Bus,310,Loop,29052,Blair Mill Rd & Witmer Rd - 2 MBFS,40.162254,-75.137695,Fall 2025,3,0,0,0,0,0
-8364496.33311623,4888454.656566,17634,Bus,310,Loop,29053,Welsh Rd & Computer Rd,40.154743,-75.139549,Fall 2025,13,1,7,0,0,0
-8363941.7394131,4888015.68361033,17635,Bus,310,Loop,29054,Moreland Rd & Kimball Av,40.151729,-75.134567,Fall 2025,3,0,4,1,0,0
-8364676.33673284,4888627.3964548,17636,Bus,310,Loop,31493,Welsh Rd & Blair Mill Rd - MBNS 1,40.155929,-75.141166,Fall 2025,1,8,1,7,0,0
-8362283.85823671,4886715.19129405,17637,Bus,310,Loop,31567,Moreland Rd & Park Av,40.142799,-75.119674,Fall 2025,2,63,0,26,0,0
-8364252.54343139,4890672.24843038,17638,Bus,310,Loop,32396,Prudential Rd & Rock Rd,40.169967,-75.137359,Fall 2025,1,3,0,1,0,0
-8364183.74798608,4890110.37455336,17639,Bus,310,Loop,32414,Witmer Rd & Blair Mill Rd - MBNS,40.16611,-75.136741,Fall 2025,0,0,0,0,0,0
-8364038.58737009,4889875.99066186,17640,Bus,310,Loop,32415,Witmer Rd & Blair Mill Rd,40.164501,-75.135437,Fall 2025,4,6,1,4,0,0
-8366698.56660259,4861769.93516658,17641,Bus,B1 OWL,Northbound,164,Broad St & Girard Av,39.971282,-75.159332,Fall 2025,28,17,33,23,33,23
-8365970.64845229,4866155.02627409,17642,Bus,B1 OWL,Northbound,165,Broad St & Allegheny Av,40.001464,-75.152793,Fall 2025,23,33,12,25,15,33
-8364209.24014947,4872038.46819805,17643,Bus,B1 OWL,Northbound,841,Fern Rock Transit Center,40.041938,-75.13697,Fall 2025,0,62,0,78,0,59
-8367269.30163189,4858399.98215223,17644,Bus,B1 OWL,Northbound,5229,Broad St & Locust St,39.948078,-75.164459,Fall 2025,8,7,12,7,17,4
-8367352.45729151,4857882.04257523,17645,Bus,B1 OWL,Northbound,5233,Broad St & Lombard St,39.944511,-75.165206,Fall 2025,0,0,2,0,4,1
-8367382.17959555,4859049.07828787,17646,Bus,B1 OWL,Northbound,10266,Market St & 15th St,39.952548,-75.165473,Fall 2025,164,68,196,68,196,50
-8367376.27966254,4857738.58665506,17647,Bus,B1 OWL,Northbound,14996,Broad St & South St,39.943523,-75.16542,Fall 2025,1,1,10,1,6,2
-8367240.35856428,4858563.92211659,17648,Bus,B1 OWL,Northbound,15941,Broad St & Walnut St,39.949207,-75.164199,Fall 2025,7,5,18,3,15,2
-8367843.37624591,4854942.48107327,17649,Bus,B1 OWL,Northbound,17238,Broad St & Snyder Av,39.924263,-75.169616,Fall 2025,29,7,31,4,23,2
-8367723.59647382,4855652.32121054,17650,Bus,B1 OWL,Northbound,17243,Broad St & Morris St,39.929153,-75.16854,Fall 2025,8,2,3,2,5,3
-8367695.65528163,4855832.32963176,17651,Bus,B1 OWL,Northbound,17244,Broad St & Tasker St,39.930393,-75.168289,Fall 2025,9,6,8,4,7,4
-8367568.19446467,4856584.91628229,17652,Bus,B1 OWL,Northbound,17248,Broad St & Federal St,39.935577,-75.167144,Fall 2025,4,2,5,5,3,1
-8367541.92306484,4856734.45321133,17653,Bus,B1 OWL,Northbound,17249,Broad St & Ellsworth St,39.936607,-75.166908,Fall 2025,6,4,6,2,5,2
-8367069.7057849,4859565.48126016,17654,Bus,B1 OWL,Northbound,17262,Broad St & Race St,39.956104,-75.162666,Fall 2025,13,4,16,3,23,4
-8367008.59138445,4859910.1036935,17655,Bus,B1 OWL,Northbound,17263,Broad St & Vine St - FS,39.958477,-75.162117,Fall 2025,1,0,3,1,0,0
-8366925.32440534,4860420.30626969,17656,Bus,B1 OWL,Northbound,17265,Broad St & Spring Garden St,39.96199,-75.161369,Fall 2025,5,3,9,5,4,6
-8366819.12561112,4861039.75909046,17657,Bus,B1 OWL,Northbound,17268,Broad St & Ridge Av,39.966255,-75.160415,Fall 2025,8,5,5,8,8,8
-8366529.58361557,4862819.03088159,17658,Bus,B1 OWL,Northbound,17277,Broad St & Cecil B Moore Av,39.978504,-75.157814,Fall 2025,19,22,22,34,23,32
-8366343.56874645,4863929.54874171,17659,Bus,B1 OWL,Northbound,17282,Broad St & Susquehanna Av,39.986148,-75.156143,Fall 2025,14,26,19,34,15,35
-8366305.27484162,4864163.46486482,17660,Bus,B1 OWL,Northbound,17283,Broad St & Dauphin St,39.987758,-75.155799,Fall 2025,9,6,3,8,4,6
-8366163.45381035,4865036.41296168,17661,Bus,B1 OWL,Northbound,17288,Broad St & Lehigh Av,39.993766,-75.154525,Fall 2025,19,31,12,31,13,29
-8366087.8678761,4865458.82070784,17662,Bus,B1 OWL,Northbound,17291,Broad St & Glenwood Av,39.996673,-75.153846,Fall 2025,7,5,5,10,2,7
-8365574.0171066,4868545.68938781,17663,Bus,B1 OWL,Northbound,17305,Broad St & Roosevelt Blvd,40.017913,-75.14923,Fall 2025,12,42,7,36,7,35
-8365417.83586102,4869498.97600198,17664,Bus,B1 OWL,Northbound,17309,Broad St & Wyoming Av,40.024471,-75.147827,Fall 2025,3,13,4,16,0,16
-8365270.00357724,4870379.66284154,17665,Bus,B1 OWL,Northbound,17313,Broad St & Lindley Av,40.030529,-75.146499,Fall 2025,12,13,4,15,4,13
-8365070.40773025,4871506.58504929,17666,Bus,B1 OWL,Northbound,17318,Broad St & Tabor Rd,40.03828,-75.144706,Fall 2025,19,154,20,118,5,103
-8367186.9252087,4858887.45374045,17667,Bus,B1 OWL,Northbound,20414,Broad St & S Penn Square,39.951435,-75.163719,Fall 2025,7,22,29,18,19,8
-8365782.96379082,4867307.62923691,17668,Bus,B1 OWL,Northbound,30285,Broad St & Erie Av - FS,40.009395,-75.151107,Fall 2025,17,52,17,58,11,45
-8368025.16097438,4853824.98479061,17669,Bus,B1 OWL,Northbound,31307,Broad St & Oregon Av - 2,39.916564,-75.171249,Fall 2025,72,0,44,0,31,1
-8368251.02822119,4852253.38712102,17670,Bus,B1 OWL,Northbound,31487,Broad St & Pattison Av - 3 FS,39.905735,-75.173278,Fall 2025,116,0,96,0,73,0
-8366724.83800242,4861813.22160902,17671,Bus,B1 OWL,Southbound,143,Broad St & Girard Av,39.97158,-75.159568,Fall 2025,17,23,25,30,24,30
-8368271.39968801,4852175.74975707,17672,Bus,B1 OWL,Southbound,356,Broad St & Pattison Av - 2 NS,39.9052,-75.173461,Fall 2025,61,61,49,38,44,30
-8364209.24014947,4872038.46819805,17673,Bus,B1 OWL,Southbound,841,Fern Rock Transit Center,40.041938,-75.13697,Fall 2025,83,0,73,0,65,0
-8367860.408128,4854982.83463387,17674,Bus,B1 OWL,Southbound,5308,Broad St & Snyder Av,39.924541,-75.169769,Fall 2025,2,46,4,62,1,56
-8367256.49989045,4858599.93409212,17675,Bus,B1 OWL,Southbound,15186,Broad St & Walnut St,39.949455,-75.164344,Fall 2025,16,11,33,17,28,9
-8367283.6618462,4858431.49210363,17676,Bus,B1 OWL,Southbound,15187,Broad St & Locust St,39.948295,-75.164588,Fall 2025,2,6,13,4,13,10
-8367369.4891736,4857919.64927758,17677,Bus,B1 OWL,Southbound,15190,Broad St & Lombard St,39.94477,-75.165359,Fall 2025,1,3,2,3,6,1
-8367393.31154463,4857772.41767224,17678,Bus,B1 OWL,Southbound,15191,Broad St & South St,39.943756,-75.165573,Fall 2025,3,4,5,7,3,6
-8365291.26559998,4870354.07559053,17679,Bus,B1 OWL,Southbound,15790,Broad St & Fishers Ln,40.030353,-75.14669,Fall 2025,22,2,14,3,9,0
-8365428.8564906,4869528.92214056,17680,Bus,B1 OWL,Southbound,15973,Broad St & Wyoming Av,40.024677,-75.147926,Fall 2025,8,2,13,3,10,1
-8366107.46010648,4865489.91713826,17681,Bus,B1 OWL,Southbound,17129,Broad St & Glenwood Av,39.996887,-75.154022,Fall 2025,6,8,4,7,4,6
-8366191.50632203,4864997.03565316,17682,Bus,B1 OWL,Southbound,17133,Broad St & Lehigh Av - FS,39.993495,-75.154777,Fall 2025,24,17,32,20,27,22
-8366323.97651607,4864197.31777904,17683,Bus,B1 OWL,Southbound,17137,Broad St & Dauphin St,39.987991,-75.155967,Fall 2025,10,12,5,12,6,7
-8366362.27042091,4863962.23855176,17684,Bus,B1 OWL,Southbound,17138,Broad St & Susquehanna Av,39.986373,-75.156311,Fall 2025,19,4,24,12,21,13
-8366546.50417817,4862856.07519647,17685,Bus,B1 OWL,Southbound,17162,Broad St & Cecil B Moore Av,39.978759,-75.157966,Fall 2025,21,16,36,18,31,21
-8366847.1781228,4861084.05907288,17686,Bus,B1 OWL,Southbound,17165,Broad St & Ridge Av - FS,39.96656,-75.160667,Fall 2025,4,5,6,8,6,3
-8366939.79593914,4860506.14138828,17687,Bus,B1 OWL,Southbound,17168,Broad St & Spring Garden St,39.962581,-75.161499,Fall 2025,5,7,5,8,6,7
-8367099.42808894,4859602.51343869,17688,Bus,B1 OWL,Southbound,17170,Broad St & Race St,39.956359,-75.162933,Fall 2025,1,17,3,7,2,11
-8367561.40397573,4856771.0392881,17689,Bus,B1 OWL,Southbound,17177,Broad St & Ellsworth St,39.936859,-75.167083,Fall 2025,1,7,1,16,3,10
-8367586.89613912,4856622.51807497,17690,Bus,B1 OWL,Southbound,17180,Broad St & Federal St,39.935836,-75.167312,Fall 2025,0,7,2,4,1,5
-8367713.46640015,4855863.25076132,17691,Bus,B1 OWL,Southbound,17189,Broad St & Tasker St,39.930606,-75.168449,Fall 2025,1,10,0,12,1,19
-8367742.29814827,4855688.90330311,17692,Bus,B1 OWL,Southbound,17190,Broad St & Morris St,39.929405,-75.168708,Fall 2025,2,3,0,17,1,11
-8365096.79044957,4871574.19573092,17693,Bus,B1 OWL,Southbound,17225,Broad St & Olney Av - FS,40.038745,-75.144943,Fall 2025,127,0,116,0,105,0
-8368065.90390801,4853804.52006061,17694,Bus,B1 OWL,Southbound,20960,Broad St & Oregon Av - FS,39.916423,-75.171615,Fall 2025,6,60,5,42,4,26
-8365989.35012675,4866190.04855001,17695,Bus,B1 OWL,Southbound,21194,Broad St & Allegheny Av,40.001705,-75.152961,Fall 2025,41,12,41,17,33,15
-8365799.99567291,4867303.7051313,17696,Bus,B1 OWL,Southbound,29964,Broad St & Erie Av,40.009368,-75.15126,Fall 2025,45,18,40,18,36,15
-8365609.75066314,4868450.33669461,17697,Bus,B1 OWL,Southbound,30489,Broad St & Hunting Park Av,40.017257,-75.149551,Fall 2025,38,20,42,18,40,14
-8367051.89466637,4859866.82554634,17698,Bus,B1 OWL,Southbound,31123,Broad St & Vine St,39.958179,-75.162506,Fall 2025,0,7,3,7,2,2
-8368251.02822119,4852253.38712102,17699,Bus,B1 OWL,Southbound,31487,Broad St & Pattison Av - 3 FS,39.905735,-75.173278,Fall 2025,0,43,0,47,0,52
-8367372.94007782,4859040.80095605,17700,Bus,B1 OWL,Southbound,31564,15th St & Market St - FS,39.952491,-75.16539,Fall 2025,55,190,60,191,52,176
-8354934.87941301,4872426.85688815,17701,Bus,BLVDDIR,Northbound,8,Roosevelt Blvd & Cottman Av - FS,40.044609,-75.053657,Fall 2025,143,91,96,66,91,65
-8343792.91157951,4886025.25705314,17702,Bus,BLVDDIR,Northbound,330,Neshaminy Mall,40.138061,-74.953567,Fall 2025,0,75,0,87,0,56
-8352087.99475546,4877718.95126978,17703,Bus,BLVDDIR,Northbound,21200,Roosevelt Blvd & Grant Av - FS,40.080993,-75.028083,Fall 2025,10,114,11,109,9,112
-8357621.24136483,4869343.14124522,17704,Bus,BLVDDIR,Northbound,21962,Frankford Transit Center-14-BLVDDIR-MFO,40.023399,-75.077789,Fall 2025,701,0,462,0,457,0
-8354079.61176525,4874200.31872734,17705,Bus,BLVDDIR,Northbound,22498,Roosevelt Blvd & Rhawn St - FS,40.056804,-75.045974,Fall 2025,43,56,29,29,22,41
-8352848.97479453,4876685.00785181,17706,Bus,BLVDDIR,Northbound,22513,Roosevelt Blvd & Welsh Rd,40.073886,-75.034919,Fall 2025,37,160,24,120,21,95
-8350640.84137515,4879673.36565446,17707,Bus,BLVDDIR,Northbound,22525,Roosevelt Blvd & Red Lion Rd,40.094425,-75.015083,Fall 2025,13,210,10,82,8,93
-8344202.23334716,4885809.17103881,17708,Bus,BLVDDIR,Northbound,23071,Rockhill Rd & Neshaminy Blvd - MBNS,40.136577,-74.957244,Fall 2025,6,27,1,21,5,17
-8346633.78498456,4883428.16903864,17709,Bus,BLVDDIR,Northbound,25881,Roosevelt Blvd & Old Lincoln Hwy - MBNS,40.120223,-74.979087,Fall 2025,3,47,3,27,2,36
-8347604.60226377,4882496.97658447,17710,Bus,BLVDDIR,Northbound,30293,Roosevelt Blvd & Southampton Rd,40.113826,-74.987808,Fall 2025,14,145,9,74,5,82
-8343739.36690444,4885769.71109698,17711,Bus,BLVDDIR,Northbound,32275,Neshaminy Blvd & Rockhill Rd - 2 MBFS,40.136306,-74.953086,Fall 2025,0,44,0,29,0,23
-8355006.23520661,4872496.07339259,17712,Bus,BLVDDIR,Southbound,22,Roosevelt Blvd & Cottman Av,40.045085,-75.054298,Fall 2025,78,143,62,105,55,97
-8343792.91157951,4886025.25705314,17713,Bus,BLVDDIR,Southbound,330,Neshaminy Mall,40.138061,-74.953567,Fall 2025,75,0,75,0,53,0
-8357586.39836422,4869328.1684451,17714,Bus,BLVDDIR,Southbound,21204,Frankford Transit Center - Main Dropoff,40.023296,-75.077476,Fall 2025,0,622,0,439,0,406
-8350735.90822029,4879697.81282692,17715,Bus,BLVDDIR,Southbound,21949,Roosevelt Blvd & Red Lion Rd - FS,40.094593,-75.015937,Fall 2025,177,14,70,12,68,7
-8346638.90568114,4883484.36072466,17716,Bus,BLVDDIR,Southbound,22762,Roosevelt Blvd & Old Lincoln Hwy - MBFS,40.120609,-74.979133,Fall 2025,70,1,44,0,41,0
-8347682.7485463,4882545.30269177,17717,Bus,BLVDDIR,Southbound,22765,Roosevelt Blvd & Southampton - FS,40.114158,-74.98851,Fall 2025,141,6,93,6,95,1
-8352838.84472087,4876839.93973453,17718,Bus,BLVDDIR,Southbound,22898,Roosevelt Blvd & Welsh Rd,40.074951,-75.034828,Fall 2025,160,37,120,15,104,21
-8352230.70634266,4877663.51973773,17719,Bus,BLVDDIR,Southbound,22900,Roosevelt Blvd & Grant Av - FS,40.080612,-75.029365,Fall 2025,104,31,105,22,94,20
-8354189.15014419,4874226.93397857,17720,Bus,BLVDDIR,Southbound,22905,Roosevelt Blvd & Rhawn St,40.056987,-75.046958,Fall 2025,38,45,26,41,35,29
-8344171.73180668,4885818.6356239,17721,Bus,BLVDDIR,Southbound,23080,Rockhill Rd & Neshaminy Rd - MBFS,40.136642,-74.95697,Fall 2025,56,0,46,0,37,0
-8368069.35481222,4871570.41533655,17722,Bus,K,Eastbound,213,Chelten Av & Baynton St,40.038719,-75.171646,Fall 2025,64,37,26,12,21,9
