X,Y,FID,GIS_DB_ID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,WKDY_ONS,WKDY_OFFS,SAT_ONS,SAT_OFFS,SUN_ONS,SUN_OFFS
-8372449.10885799,4866236.55134808,162,4021580W,Bus,Infodev,40,Westbound,21580,Cranston Rd & Conshohocken Av,40.002025,-75.21099,Fall 2022,0,29,2,10,1,16
-8365706.59862013,4857641.59536461,163,4022260W,Bus,Infodev,40,Westbound,22260,Lombard St & 5th St,39.942855,-75.150421,Fall 2022,64,4,35,1,17,0
-8366233.13981159,4857728.56804977,164,4022263W,Bus,Infodev,40,Westbound,22263,Lombard St & 8th St,39.943454,-75.155151,Fall 2022,71,3,19,5,14,1
-8366932.11489428,4857843.85522006,165,4022267W,Bus,Infodev,40,Westbound,22267,Lombard St & 12th St,39.944248,-75.16143,Fall 2022,46,3,14,7,7,6
-8368234.88689503,4858054.83130223,166,4022273W,Bus,Infodev,40,Westbound,22273,Lombard St & 19th St,39.945701,-75.173133,Fall 2022,75,26,14,10,17,7
-8368800.61254724,4858145.72809104,167,40664W,Bus,Infodev,40,Westbound,664,Lombard St & 22nd St,39.946327,-75.178215,Fall 2022,94,37,25,16,20,13
-8369477.43505126,4858110.73418091,168,4030642W,Bus,Infodev,40,Westbound,30642,27th St & South St,39.946086,-75.184295,Fall 2022,23,13,6,3,6,6
-8370690.26090346,4858800.9065465,169,4022573W,Bus,Infodev,40,Westbound,22573,Spruce St & 36th St,39.950839,-75.19519,Fall 2022,23,106,6,12,3,13
-8371118.28434556,4858867.99507744,170,4022594W,Bus,Infodev,40,Westbound,22594,Spruce St & 38th St,39.951301,-75.199035,Fall 2022,88,140,25,29,29,22
-8371778.18628698,4859780.4150449,171,40347W,Bus,Infodev,40,Westbound,347,Market St & 41st St,39.957584,-75.204963,Fall 2022,53,24,18,5,15,9
-8371837.63089506,4860848.61782586,172,40567W,Bus,Infodev,40,Westbound,567,41st St & Lancaster Av,39.964939,-75.205497,Fall 2022,62,72,37,30,20,20
-8371868.24375503,4861614.80275521,173,4021561W,Bus,Infodev,40,Westbound,21561,41st St & Westminster Av,39.970214,-75.205772,Fall 2022,10,42,2,11,7,16
-8372636.90483896,4862682.62183146,174,4021568W,Bus,Infodev,40,Westbound,21568,Parkside Av & Belmont Av - MBNS,39.977565,-75.212677,Fall 2022,14,22,6,6,3,9
-8372804.99727006,4862764.11838681,175,4022103W,Bus,Infodev,40,Westbound,22103,Parkside Av & Belmont Av - FS,39.978126,-75.214187,Fall 2022,10,8,7,9,5,3
-8373234.80182401,4862972.00300448,176,4030837W,Bus,Infodev,40,Westbound,30837,Parkside Av & 50th St - MBNS,39.979557,-75.218048,Fall 2022,2,13,1,13,0,10
-8374695.5361822,4863618.05657467,177,4021762W,Bus,Infodev,40,Westbound,21762,54th St & Montgomery Av,39.984004,-75.23117,Fall 2022,8,32,2,14,4,15
-8374822.99699916,4864100.2633812,178,4021764W,Bus,Infodev,40,Westbound,21764,54th St & Lebanon Av,39.987323,-75.232315,Fall 2022,12,32,5,14,3,9
-8374951.23705255,4864609.08306956,179,4021766W,Bus,Infodev,40,Westbound,21766,54th St & Woodcrest Av - FS,39.990825,-75.233467,Fall 2022,8,19,5,5,3,5
-8373219.43973428,4865108.48401221,180,4025772W,Bus,Infodev,40,Westbound,25772,Belmont Av & Edgely Av,39.994262,-75.21791,Fall 2022,0,19,2,8,0,12
-8372950.26920554,4866093.55593932,181,4021576W,Bus,Infodev,40,Westbound,21576,Ford Rd & Monument Rd,40.001041,-75.215492,Fall 2022,2,38,2,19,1,17
-8372325.98950117,4866025.98260646,182,4025988W,Bus,Infodev,40,Westbound,25988,Cranston Rd & Lankenau Av - FS,40.000576,-75.209884,Fall 2022,1,12,0,4,1,3
-8372403.24522778,4866112.88345034,183,4031585W,Bus,Infodev,40,Westbound,31585,Cranston Rd & Lankenau Av - MBFS,40.001174,-75.210578,Fall 2022,1,10,1,10,0,6
-8367710.01549594,4857970.61457245,184,4022270W,Bus,Infodev,40,Westbound,22270,Lombard St & 16th St,39.945121,-75.168418,Fall 2022,75,31,11,7,13,8
-8369043.51167615,4858185.51384817,185,4030639W,Bus,Infodev,40,Westbound,30639,Lombard St & 24th St,39.946601,-75.180397,Fall 2022,34,26,7,8,10,5
-8371032.56833765,4859417.4991486,186,4022285W,Bus,Infodev,40,Westbound,22285,38th St & Chestnut St,39.955085,-75.198265,Fall 2022,28,30,13,8,6,6
-8371041.80785538,4859660.74863405,187,4021463W,Bus,Infodev,40,Westbound,21463,Market St & 38th St - FS,39.95676,-75.198348,Fall 2022,21,48,4,6,3,8
-8372467.81053244,4862601.70701861,188,4025985W,Bus,Infodev,40,Westbound,25985,Parkside Av & W Memorial Hall Dr,39.977008,-75.211158,Fall 2022,5,10,3,5,3,11
-8373417.36578891,4862774.72315711,189,4030771W,Bus,Infodev,40,Westbound,30771,50th & Parkside Loop,39.978199,-75.219688,Fall 2022,0,34,0,0,0,0
-8374692.97583391,4864735.49291987,190,4025785W,Bus,Infodev,40,Westbound,25785,Wynnefield Av & 53rd St,39.991695,-75.231147,Fall 2022,2,7,0,2,1,3
-8373458.10872254,4866246.57854247,191,4021575W,Bus,Infodev,40,Westbound,21575,Belmont Av & Ford Rd,40.002094,-75.220054,Fall 2022,7,36,2,18,3,13
-8365354.04979279,4857582.35564104,192,4022258W,Bus,Infodev,40,Westbound,22258,Lombard St & 3rd St,39.942447,-75.147254,Fall 2022,112,8,62,8,39,4
-8367885.90029139,4857996.75072253,193,4022271W,Bus,Infodev,40,Westbound,22271,Lombard St & 17th St,39.945301,-75.169998,Fall 2022,63,28,18,14,10,7
-8369167.41026941,4858206.13280688,194,4030640W,Bus,Infodev,40,Westbound,30640,Lombard St & 25th St,39.946743,-75.18151,Fall 2022,12,20,11,7,2,2
-8369684.71194312,4858169.54144478,195,4032441W,Bus,Infodev,40,Westbound,32441,South St & 27th St - MBFS,39.946491,-75.186157,Fall 2022,13,15,6,2,3,3
-8370905.99807661,4858835.32203499,196,4015230W,Bus,Infodev,40,Westbound,15230,Spruce St & 37th St,39.951076,-75.197128,Fall 2022,39,69,17,20,9,11
-8371170.15922827,4859680.64452718,197,4021464W,Bus,Infodev,40,Westbound,21464,Market St & 39th St,39.956897,-75.199501,Fall 2022,31,50,13,8,8,7
-8371834.29131034,4860982.09678645,198,4022287W,Bus,Infodev,40,Westbound,22287,41st St & Olive St,39.965858,-75.205467,Fall 2022,20,27,7,11,8,8
-8371856.33256952,4861296.26599188,199,4022289W,Bus,Infodev,40,Westbound,22289,41st St & Parrish St,39.968021,-75.205665,Fall 2022,16,32,7,14,4,9
-8374552.824595,4864726.04845011,200,4022291W,Bus,Infodev,40,Westbound,22291,Wynnefield Av & 52nd St,39.99163,-75.229888,Fall 2022,1,4,0,3,0,0
-8374359.24000051,4864712.82620755,201,4025786W,Bus,Infodev,40,Westbound,25786,Wynnefiled Av & 51st St,39.991539,-75.228149,Fall 2022,1,9,0,1,3,3
-8374003.35158845,4864690.01424806,202,4022293W,Bus,Infodev,40,Westbound,22293,Wynnefield Av & 50th St,39.991382,-75.224952,Fall 2022,1,7,1,4,1,9
-8373691.65701422,4864610.24545165,203,4025845W,Bus,Infodev,40,Westbound,25845,Wynnefield Av & Monument Rd,39.990833,-75.222152,Fall 2022,3,24,0,18,1,7
-8373321.40838785,4865585.82263086,204,4025789W,Bus,Infodev,40,Westbound,25789,Belmont Av & Hayes Manor Dr - FS,39.997547,-75.218826,Fall 2022,0,13,0,6,0,4
-8373362.15132148,4865769.20813834,205,4030836W,Bus,Infodev,40,Westbound,30836,Belmont Av & Conshohocken Av - MBNS,39.998809,-75.219192,Fall 2022,1,3,1,2,0,0
-8372330.21964182,4865890.11073869,206,4021579W,Bus,Infodev,40,Westbound,21579,Ford Rd & Cranston Rd,39.999641,-75.209922,Fall 2022,1,13,0,5,1,4
-8365531.60438061,4857614.44378078,207,4022259W,Bus,Infodev,40,Westbound,22259,Lombard St & 4th St,39.942668,-75.148849,Fall 2022,81,3,27,4,18,1
-8366059.03612798,4857698.65749117,208,4022262W,Bus,Infodev,40,Westbound,22262,Lombard St & 7th St,39.943248,-75.153587,Fall 2022,92,2,27,0,10,1
-8366758.79044711,4857816.12228988,209,4022266W,Bus,Infodev,40,Westbound,22266,Lombard St & 11th St,39.944057,-75.159873,Fall 2022,66,11,18,3,12,5
-8366465.01831091,4876121.30900416,210,611112S,Bus,Infodev,6,Southbound,11112,Ogontz Av & 76h Av,40.070011,-75.157234,Fall 2022,42,14,18,5,15,2
-8367344.88756614,4857909.19489044,211,40663W,Bus,Infodev,40,Westbound,663,Lombard St & Broad St,39.944698,-75.165138,Fall 2022,95,88,39,26,29,12
-8368062.56432328,4858025.50056703,212,4022272W,Bus,Infodev,40,Westbound,22272,Lombard St & 18th St,39.945499,-75.171585,Fall 2022,69,27,7,7,12,11
-8369304.22192359,4858228.20385237,213,4030641W,Bus,Infodev,40,Westbound,30641,Lombard St & 26th St,39.946895,-75.182739,Fall 2022,17,12,4,5,3,3
-8370473.63317437,4858763.87735662,214,4030643W,Bus,Infodev,40,Westbound,30643,Spruce St & 34th St - FS,39.950584,-75.193244,Fall 2022,109,283,26,32,21,26
-8371068.1905747,4859193.13400955,215,4022284W,Bus,Infodev,40,Westbound,22284,38th St & Walnut St,39.95354,-75.198585,Fall 2022,26,42,8,15,16,9
-8371435.09961635,4859721.74346912,216,40300W,Bus,Infodev,40,Westbound,300,Market St & 40th St,39.95718,-75.201881,Fall 2022,346,89,187,38,151,27
-8371824.04991719,4860312.25093164,217,40364W,Bus,Infodev,40,Westbound,364,41st St & Spring Garden Av,39.961246,-75.205375,Fall 2022,8,20,9,9,5,6
-8371863.12305845,4861456.91298647,218,4021560W,Bus,Infodev,40,Westbound,21560,41st St & Ogden St,39.969127,-75.205726,Fall 2022,12,28,7,19,2,12
-8371902.19619972,4861927.39413772,219,4022297W,Bus,Infodev,40,Westbound,22297,41st St & Poplar St,39.972366,-75.206077,Fall 2022,12,51,3,30,4,14
-8371930.2487114,4862119.13721628,220,4022298W,Bus,Infodev,40,Westbound,22298,41st St & Girard Av,39.973686,-75.206329,Fall 2022,47,107,21,32,20,24
-8374342.20811842,4863102.75027709,221,4022290W,Bus,Infodev,40,Westbound,22290,Jefferson St & 53rd St,39.980457,-75.227996,Fall 2022,21,32,12,10,15,10
-8373516.77409419,4864535.99856881,222,4022294W,Bus,Infodev,40,Westbound,22294,Wynnefield Av & Parkside Av,39.990322,-75.220581,Fall 2022,2,8,3,4,0,7
-8373388.5340408,4865915.54116065,223,4021574W,Bus,Infodev,40,Westbound,21574,Belmont Av & Conshohocken Av,39.999816,-75.219429,Fall 2022,1,18,0,13,0,11
-8372613.08246793,4866227.68673538,224,4026001W,Bus,Infodev,40,Westbound,26001,Conshohocken Av & Cranston Rd - MBFS,40.001964,-75.212463,Fall 2022,9,53,9,46,5,28
-8365253.86225108,4857565.80342847,225,4021249W,Bus,Infodev,40,Westbound,21249,Lombard St & 2nd St - MBFS,39.942333,-75.146354,Fall 2022,91,0,39,0,36,0
-8368624.72775179,4858116.8326958,226,4022275W,Bus,Infodev,40,Westbound,22275,Lombard St & 21st St,39.946128,-75.176635,Fall 2022,37,12,9,12,11,2
-8371838.52145099,4860495.10332807,227,4021465W,Bus,Infodev,40,Westbound,21465,41st St & Haverford Av,39.962505,-75.205505,Fall 2022,22,34,12,17,10,10
-8373981.31032927,4863118.7306174,228,4021757W,Bus,Infodev,40,Westbound,21757,52nd St & Columbia Av,39.980567,-75.224754,Fall 2022,5,29,6,10,3,13
-8374762.66183515,4863876.95469549,229,4021763W,Bus,Infodev,40,Westbound,21763,54th St & Berks St,39.985786,-75.231773,Fall 2022,39,55,19,20,12,11
-8374192.81736178,4864701.63816991,230,4022292W,Bus,Infodev,40,Westbound,22292,Wynnefield Av & Bryn Mawr Av,39.991462,-75.226654,Fall 2022,9,33,5,23,7,11
-8372509.444022,4865952.74235247,231,4021578W,Bus,Infodev,40,Westbound,21578,Ford Rd & Balwynne Park Rd - MBFS,40.000072,-75.211532,Fall 2022,2,10,2,9,0,7
-8372815.23866321,4866171.15685055,232,40657W,Bus,Infodev,40,Westbound,657,Conshohocken Av & Monument Rd,40.001575,-75.214279,Fall 2022,0,27,0,23,0,10
-8374236.12064369,4863054.51886051,233,4021759W,Bus,Infodev,40,Westbound,21759,Jefferson St & Lindenwood St,39.980125,-75.227043,Fall 2022,0,0,0,0,2,0
-8374070.47724139,4862974.76320689,234,4021758W,Bus,Infodev,40,Westbound,21758,Jefferson St & 52nd St - FS,39.979576,-75.225555,Fall 2022,0,1,0,0,0,2
-8378537.83972642,4858911.26887243,235,4222104E,Bus,Infodev,42,Eastbound,22104,Marshall Rd & Gilpin Rd,39.951599,-75.265686,Fall 2022,41,0,26,0,21,0
-8376994.61762555,4859465.13201158,236,4226102E,Bus,Infodev,42,Eastbound,26102,Marshall Rd & Powell Ln,39.955413,-75.251823,Fall 2022,8,2,7,3,5,1
-8376346.62686964,4859698.3620714,237,4222136E,Bus,Infodev,42,Eastbound,22136,Spruce St & 62nd St,39.957019,-75.246002,Fall 2022,16,7,9,5,12,4
-8375679.04388336,4859588.13622357,238,4222111E,Bus,Infodev,42,Eastbound,22111,Spruce St & 59th St,39.95626,-75.240005,Fall 2022,56,13,25,8,31,5
-8374793.27469512,4859446.39832785,239,4222115E,Bus,Infodev,42,Eastbound,22115,Spruce St & 55th St,39.955284,-75.232048,Fall 2022,73,16,32,12,22,7
-8374133.2614342,4859337.77270314,240,42671E,Bus,Infodev,42,Eastbound,671,Spruce St & 52nd St,39.954536,-75.226119,Fall 2022,103,90,55,58,38,34
-8373911.62432803,4859301.75805237,241,4222118E,Bus,Infodev,42,Eastbound,22118,Spruce St & 51st St,39.954288,-75.224128,Fall 2022,66,14,28,6,34,4
-8373256.84308319,4859197.05491022,242,4222121E,Bus,Infodev,42,Eastbound,22121,Spruce St & 48th St,39.953567,-75.218246,Fall 2022,129,85,71,27,53,22
-8371536.17771399,4858918.38438026,243,42672E,Bus,Infodev,42,Eastbound,672,Spruce St & 40th St - FS,39.951648,-75.202789,Fall 2022,37,92,40,47,20,35
-8371168.37811641,4858857.975333,244,4222129E,Bus,Infodev,42,Eastbound,22129,Spruce St & 38th St,39.951232,-75.199485,Fall 2022,39,149,26,53,19,46
-8368284.20142945,4858969.35479967,245,426064E,Bus,Infodev,42,Eastbound,6064,Chestnut St & 20th St,39.951999,-75.173576,Fall 2022,58,105,42,54,28,43
-8375461.63691784,4859553.86335025,246,4222112E,Bus,Infodev,42,Eastbound,22112,Spruce St & 58th St,39.956024,-75.238052,Fall 2022,63,8,33,6,26,3
-8373035.20597702,4859159.87902541,247,4222122E,Bus,Infodev,42,Eastbound,22122,Spruce St & 47th St,39.953311,-75.216255,Fall 2022,89,34,43,13,39,7
-8372268.21468545,4859035.28273866,248,4222125E,Bus,Infodev,42,Eastbound,22125,Spruce St & 43rd St,39.952453,-75.209365,Fall 2022,67,37,43,26,35,8
-8370866.03437942,4858070.36791487,249,4221437E,Bus,Infodev,42,Eastbound,21437,Health Sciences Dr & Civic Ctr Blvd - MBFS,39.945808,-75.196769,Fall 2022,46,62,6,13,5,6
-8370409.95842564,4858549.98203208,250,4221438E,Bus,Infodev,42,Eastbound,21438,Civic Center Blvd & Convention Av - FS,39.949111,-75.192672,Fall 2022,353,249,76,50,69,52
-8370112.73538522,4859027.58628269,251,4221443E,Bus,Infodev,42,Eastbound,21443,33rd St & Walnut St,39.9524,-75.190002,Fall 2022,52,43,18,13,10,13
-8369844.34409292,4859228.13173321,252,4221356E,Bus,Infodev,42,Eastbound,21356,Chestnut St & 32nd St,39.953781,-75.187591,Fall 2022,27,15,21,4,11,5
-8369596.32426743,4859184.27568412,253,4221357E,Bus,Infodev,42,Eastbound,21357,Chestnut St & 31st St,39.953479,-75.185363,Fall 2022,21,11,9,9,2,1
-8369428.23183633,4859156.6842293,254,4220976E,Bus,Infodev,42,Eastbound,20976,Chestnut St & 30th St,39.953289,-75.183853,Fall 2022,43,78,30,35,21,22
-8368637.52949323,4859026.42455401,255,426066E,Bus,Infodev,42,Eastbound,6066,Chestnut St & 22nd St - FS,39.952392,-75.17675,Fall 2022,38,52,27,32,23,26
-8368109.20718992,4858943.36130524,256,4214906E,Bus,Infodev,42,Eastbound,14906,Chestnut St & 19th St,39.95182,-75.172004,Fall 2022,61,134,47,82,31,50
-8367760.22058629,4858880.19304084,257,426061E,Bus,Infodev,42,Eastbound,6061,Chestnut St & 17th St,39.951385,-75.168869,Fall 2022,65,116,42,63,31,47
-8366982.20866513,4858757.19759589,258,426059E,Bus,Infodev,42,Eastbound,6059,Chestnut St & 13th St,39.950538,-75.16188,Fall 2022,38,116,30,90,20,46
-8366810.66532982,4858729.46211568,259,426058E,Bus,Infodev,42,Eastbound,6058,Chestnut St & 12th St,39.950347,-75.160339,Fall 2022,35,119,9,73,13,54
-8366635.67109029,4858703.46924902,260,426057E,Bus,Infodev,42,Eastbound,6057,Chestnut St & 11th St,39.950168,-75.158767,Fall 2022,28,137,17,90,11,62
-8366290.02407138,4858645.38487663,261,426114E,Bus,Infodev,42,Eastbound,6114,Chestnut St & 9th St,39.949768,-75.155662,Fall 2022,15,97,5,45,7,35
-8366111.69024713,4858616.48802789,262,426113E,Bus,Infodev,42,Eastbound,6113,Chestnut St & 8th St,39.949569,-75.15406,Fall 2022,12,151,9,78,5,51
-8365936.6960076,4858588.31731155,263,426112E,Bus,Infodev,42,Eastbound,6112,Chestnut St & 7th St,39.949375,-75.152488,Fall 2022,8,101,5,41,1,31
-8365629.23157403,4858327.95978152,264,4214880E,Bus,Infodev,42,Eastbound,14880,Walnut St & 5th St - FS,39.947582,-75.149726,Fall 2022,0,0,0,1,0,1
-8377754.70710869,4859214.77159178,265,4222135E,Bus,Infodev,42,Eastbound,22135,Marshall Rd & 69th Blvd,39.953689,-75.258651,Fall 2022,62,4,37,2,24,1
-8375019.14194193,4859481.83261215,266,4222114E,Bus,Infodev,42,Eastbound,22114,Spruce St & 56th St,39.955528,-75.234077,Fall 2022,127,39,63,15,46,14
-8372812.67831492,4859123.4293672,267,4226111E,Bus,Infodev,42,Eastbound,26111,Spruce St & 46th St,39.95306,-75.214256,Fall 2022,74,16,32,8,27,3
-8372411.81682857,4859059.09822509,268,4222124E,Bus,Infodev,42,Eastbound,22124,Spruce St & 44th St,39.952617,-75.210655,Fall 2022,64,11,33,5,31,8
-8367937.66385461,4858911.26887243,269,426062E,Bus,Infodev,42,Eastbound,6062,Chestnut St & 18th St,39.951599,-75.170463,Fall 2022,44,76,41,54,26,34
-8374351.55895565,4859374.36836914,270,4222117E,Bus,Infodev,42,Eastbound,22117,Spruce St & 53rd St,39.954788,-75.22808,Fall 2022,49,11,28,7,18,4
-8371858.8929178,4858973.275612,271,4222127E,Bus,Infodev,42,Eastbound,22127,Spruce St & 41st St,39.952026,-75.205688,Fall 2022,24,12,16,9,13,4
-8370325.02165416,4858695.19220521,272,4221441E,Bus,Infodev,42,Eastbound,21441,33rd St & Spruce St,39.950111,-75.191909,Fall 2022,133,37,42,30,31,9
-8367409.4528708,4858825.88317607,273,426060E,Bus,Infodev,42,Eastbound,6060,Chestnut St & 15th St,39.951011,-75.165718,Fall 2022,77,166,47,83,28,57
-8365465.36928358,4858514.55107201,274,4214909E,Bus,Infodev,42,Eastbound,14909,Chestnut St & 4th St - MBNS,39.948867,-75.148254,Fall 2022,2,70,2,57,1,41
-8378054.49049739,4859148.26158994,275,4219608E,Bus,Infodev,42,Eastbound,19608,Marshall Rd & Hampden Rd,39.953231,-75.261344,Fall 2022,25,0,7,1,7,0
-8377893.18855524,4859180.50000683,276,4222106E,Bus,Infodev,42,Eastbound,22106,Marshall Rd & Millbank Rd - FS,39.953453,-75.259895,Fall 2022,13,0,4,0,7,0
-8376814.50268945,4859652.47079244,277,4222108E,Bus,Infodev,42,Eastbound,22108,Marshall Rd & Church Rd,39.956703,-75.250205,Fall 2022,5,3,7,1,0,1
-8375900.68098953,4859624.73281209,278,42670E,Bus,Infodev,42,Eastbound,670,Spruce St & 60th St - FS,39.956512,-75.241996,Fall 2022,131,22,55,15,36,17
-8375244.22995232,4859518.86447879,279,4222113E,Bus,Infodev,42,Eastbound,22113,Spruce St & 57th St,39.955783,-75.236099,Fall 2022,95,22,58,7,24,5
-8374552.824595,4859405.8814118,280,4222116E,Bus,Infodev,42,Eastbound,22116,Spruce St & 54th St,39.955005,-75.229888,Fall 2022,74,15,33,7,28,7
-8373473.35949278,4859229.72914262,281,4222120E,Bus,Infodev,42,Eastbound,22120,Spruce St & 49th St,39.953792,-75.220191,Fall 2022,16,21,9,12,4,5
-8372593.49023755,4859087.99636154,282,4222123E,Bus,Infodev,42,Eastbound,22123,Spruce St & 45th St,39.952816,-75.212287,Fall 2022,69,21,44,17,35,8
-8372005.83464565,4858995.34836213,283,4222126E,Bus,Infodev,42,Eastbound,22126,Spruce St & 42nd St,39.952178,-75.207008,Fall 2022,42,24,24,9,17,14
-8371160.80839104,4858509.61398104,284,4221435E,Bus,Infodev,42,Eastbound,21435,University Av & Baltimore Av - MBFS,39.948833,-75.199417,Fall 2022,108,55,19,8,12,7
-8371096.24308638,4858349.59547914,285,4231743E,Bus,Infodev,42,Eastbound,31743,University Av & Curie Blvd,39.947731,-75.198837,Fall 2022,24,36,5,10,2,11
-8370168.72908909,4858860.2987511,286,4221442E,Bus,Infodev,42,Eastbound,21442,33rd St & Locust St,39.951248,-75.190505,Fall 2022,29,26,11,11,4,7
-8370077.8923846,4859248.607637,287,4232416E,Bus,Infodev,42,Eastbound,32416,33rd st & Chestnut St,39.953922,-75.189689,Fall 2022,38,43,20,16,22,16
-8368806.51248025,4859055.17737889,288,426067E,Bus,Infodev,42,Eastbound,6067,Chestnut St & 23rd St,39.95259,-75.178268,Fall 2022,21,53,14,22,10,25
-8368499.04804668,4859002.60914592,289,426065E,Bus,Infodev,42,Eastbound,6065,Chestnut St & 21st St,39.952228,-75.175506,Fall 2022,39,58,21,27,24,22
-8367586.89613912,4858853.61892552,290,4214907E,Bus,Infodev,42,Eastbound,14907,Chestnut St & 16th St,39.951202,-75.167312,Fall 2022,79,161,61,83,30,57
-8367222.54744576,4858795.96931321,291,426115E,Bus,Infodev,42,Eastbound,6115,Chestnut St & Broad St,39.950805,-75.164039,Fall 2022,62,146,43,73,29,70
-8366459.89761433,4858672.97491117,292,4214908E,Bus,Infodev,42,Eastbound,14908,Chestnut St & 10th St,39.949958,-75.157188,Fall 2022,16,81,12,66,9,39
-8376170.74207419,4859484.01095342,293,42437E,Bus,Infodev,42,Eastbound,437,61st St & Pine St Loop,39.955543,-75.244422,Fall 2022,60,0,26,0,18,0
-8376101.94662888,4859647.38791066,294,4226108E,Bus,Infodev,42,Eastbound,26108,61st St & Spruce St,39.956668,-75.243804,Fall 2022,36,0,21,0,19,2
-8373693.32680659,4859265.16265392,295,4222119E,Bus,Infodev,42,Eastbound,22119,Spruce St & 50th St,39.954036,-75.222167,Fall 2022,74,30,38,14,25,16
-8371323.00088913,4858880.19304084,296,4222128E,Bus,Infodev,42,Eastbound,22128,Spruce St & 39th St,39.951385,-75.200874,Fall 2022,8,27,9,13,11,10
-8365760.92253164,4858561.16313997,297,426111E,Bus,Infodev,42,Eastbound,6111,Chestnut St & 6th St,39.949188,-75.150909,Fall 2022,5,74,5,43,3,37
-8378772.16725454,4858936.6814238,298,4226125E,Bus,Infodev,42,Eastbound,26125,Wycombe Loop,39.951774,-75.267791,Fall 2022,91,0,42,0,43,0
-8378184.51166264,4859118.34675616,299,4222132E,Bus,Infodev,42,Eastbound,22132,Marshall Rd & Grace Rd,39.953025,-75.262512,Fall 2022,19,0,9,0,7,0
-8364833.51985384,4858407.67812192,300,4214915E,Bus,Infodev,42,Eastbound,14915,Chestnut St & Front St,39.948131,-75.142578,Fall 2022,23,44,27,29,8,22
-8365230.15119954,4858474.18316497,301,4220970E,Bus,Infodev,42,Eastbound,20970,Chestnut St & 3rd St,39.948589,-75.146141,Fall 2022,3,70,4,34,1,35
-8378367.07562754,4859011.46730933,302,4222131E,Bus,Infodev,42,Eastbound,22131,Marshall Rd & Long Ln - MBNS,39.952289,-75.264152,Fall 2022,14,0,4,1,6,0
-8378289.81990093,4859061.85734002,303,4226097E,Bus,Infodev,42,Eastbound,26097,Marshall Rd & Long Ln - FS,39.952636,-75.263458,Fall 2022,35,0,22,0,12,0
-8377362.30590364,4859294.49704989,304,4222107E,Bus,Infodev,42,Eastbound,22107,Marshall Rd & Kent Rd,39.954238,-75.255126,Fall 2022,10,3,8,1,6,0
-8365014.41402638,4858437.00998558,305,4220971E,Bus,Infodev,42,Eastbound,20971,Chestnut St & 2nd St,39.948333,-75.144203,Fall 2022,5,63,17,50,4,34
